date,confirmed,region,image
2020-05-20,13,Heves,
2020-05-20,64,Borsod-Abaúj-Zemplén,
2020-05-20,49,Szabolcs-Szatmár-Bereg,
2020-05-20,17,Vas,
2020-05-20,63,Veszprém,
2020-05-20,361,Fejér,
2020-05-20,25,Jász-Nagykun-Szolnok,
2020-05-20,23,Hajdú-Bihar,
2020-05-20,231,Zala,
2020-05-20,28,Somogy,
2020-05-20,17,Tolna,
2020-05-20,36,Baranya,
2020-05-20,24,Bács-Kiskun,
2020-05-20,114,Csongrád,
2020-05-20,11,Békés,
2020-05-19,84,Győr-Moson-Sopron,
2020-05-19,199,Komárom-Esztergom,
2020-05-19,1689,Budapest,
2020-05-19,486,Pest,
2020-05-19,25,Nógrád,
2020-05-19,17,Heves,
2020-05-19,64,Borsod-Abaúj-Zemplén,
2020-05-19,49,Szabolcs-Szatmár-Bereg,
2020-05-19,17,Vas,
2020-05-19,63,Veszprém,
2020-05-19,359,Fejér,
2020-05-19,25,Jász-Nagykun-Szolnok,
2020-05-19,23,Hajdú-Bihar,
2020-05-19,226,Zala,
2020-05-19,28,Somogy,
2020-05-19,17,Tolna,
2020-05-19,36,Baranya,
2020-05-19,24,Bács-Kiskun,
2020-05-19,114,Csongrád,
2020-05-19,11,Békés,
2020-05-18,84,Győr-Moson-Sopron,
2020-05-18,198,Komárom-Esztergom,
2020-05-18,1681,Budapest,
2020-05-18,476,Pest,
2020-05-18,25,Nógrád,
2020-05-18,17,Heves,
2020-05-18,64,Borsod-Abaúj-Zemplén,
2020-05-18,49,Szabolcs-Szatmár-Bereg,
2020-05-18,17,Vas,
2020-05-18,63,Veszprém,
2020-05-18,359,Fejér,
2020-05-18,25,Jász-Nagykun-Szolnok,
2020-05-18,23,Hajdú-Bihar,
2020-05-18,224,Zala,
2020-05-18,28,Somogy,
2020-05-18,17,Tolna,
2020-05-18,36,Baranya,
2020-05-18,24,Bács-Kiskun,
2020-05-18,114,Csongrád,
2020-05-18,11,Békés,
2020-05-17,83,Győr-Moson-Sopron,
2020-05-17,195,Komárom-Esztergom,
2020-05-17,1672,Budapest,
2020-05-17,473,Pest,
2020-05-17,25,Nógrád,
2020-05-17,17,Heves,
2020-05-17,64,Borsod-Abaúj-Zemplén,
2020-05-17,48,Szabolcs-Szatmár-Bereg,
2020-05-17,17,Vas,
2020-05-17,63,Veszprém,
2020-05-17,356,Fejér,
2020-05-17,24,Jász-Nagykun-Szolnok,
2020-05-17,23,Hajdú-Bihar,
2020-05-17,219,Zala,
2020-05-17,28,Somogy,
2020-05-17,17,Tolna,
2020-05-17,36,Baranya,
2020-05-17,24,Bács-Kiskun,
2020-05-17,114,Csongrád,
2020-05-17,11,Békés,
2020-05-16,83,Győr-Moson-Sopron,
2020-05-16,184,Komárom-Esztergom,
2020-05-16,1655,Budapest,
2020-05-16,467,Pest,
2020-05-16,25,Nógrád,
2020-05-16,17,Heves,
2020-05-16,64,Borsod-Abaúj-Zemplén,
2020-05-16,48,Szabolcs-Szatmár-Bereg,
2020-05-16,17,Vas,
2020-05-16,63,Veszprém,
2020-05-16,355,Fejér,
2020-05-16,24,Jász-Nagykun-Szolnok,
2020-05-16,23,Hajdú-Bihar,
2020-05-16,218,Zala,
2020-05-16,28,Somogy,
2020-05-16,17,Tolna,
2020-05-16,36,Baranya,
2020-05-16,24,Bács-Kiskun,
2020-05-16,114,Csongrád,
2020-05-16,11,Békés,
2020-05-15,83,Győr-Moson-Sopron,
2020-05-15,183,Komárom-Esztergom,
2020-05-15,1636,Budapest,
2020-05-15,460,Pest,
2020-05-15,25,Nógrád,
2020-05-15,17,Heves,
2020-05-15,64,Borsod-Abaúj-Zemplén,
2020-05-15,48,Szabolcs-Szatmár-Bereg,
2020-05-15,16,Vas,
2020-05-15,63,Veszprém,
2020-05-15,340,Fejér,
2020-05-15,24,Jász-Nagykun-Szolnok,
2020-05-15,23,Hajdú-Bihar,
2020-05-15,206,Zala,
2020-05-15,28,Somogy,
2020-05-15,17,Tolna,
2020-05-15,36,Baranya,
2020-05-15,23,Bács-Kiskun,
2020-05-15,114,Csongrád,
2020-05-15,11,Békés,
2020-05-14,83,Győr-Moson-Sopron,
2020-05-14,180,Komárom-Esztergom,
2020-05-14,1619,Budapest,
2020-05-14,459,Pest,
2020-05-14,25,Nógrád,
2020-05-14,17,Heves,
2020-05-14,64,Borsod-Abaúj-Zemplén,
2020-05-14,47,Szabolcs-Szatmár-Bereg,
2020-05-14,16,Vas,
2020-05-14,62,Veszprém,
2020-05-14,339,Fejér,
2020-05-14,23,Jász-Nagykun-Szolnok,
2020-05-14,23,Hajdú-Bihar,
2020-05-14,194,Zala,
2020-05-14,28,Somogy,
2020-05-14,17,Tolna,
2020-05-14,36,Baranya,
2020-05-14,23,Bács-Kiskun,
2020-05-14,114,Csongrád,
2020-05-14,11,Békés,
2020-05-13,83,Győr-Moson-Sopron,
2020-05-13,176,Komárom-Esztergom,
2020-05-13,1609,Budapest,
2020-05-13,456,Pest,
2020-05-13,25,Nógrád,
2020-05-13,17,Heves,
2020-05-13,64,Borsod-Abaúj-Zemplén,
2020-05-13,47,Szabolcs-Szatmár-Bereg,
2020-05-13,14,Vas,
2020-05-13,62,Veszprém,
2020-05-13,338,Fejér,
2020-05-13,23,Jász-Nagykun-Szolnok,
2020-05-13,23,Hajdú-Bihar,
2020-05-13,176,Zala,
2020-05-13,28,Somogy,
2020-05-13,17,Tolna,
2020-05-13,36,Baranya,
2020-05-13,23,Bács-Kiskun,
2020-05-13,113,Csongrád,
2020-05-13,11,Békés,
2020-05-12,83,Győr-Moson-Sopron,
2020-05-12,174,Komárom-Esztergom,
2020-05-12,1595,Budapest,
2020-05-12,445,Pest,
2020-05-12,25,Nógrád,
2020-05-12,17,Heves,
2020-05-12,64,Borsod-Abaúj-Zemplén,
2020-05-12,47,Szabolcs-Szatmár-Bereg,
2020-05-12,14,Vas,
2020-05-12,62,Veszprém,
2020-05-12,338,Fejér,
2020-05-12,23,Jász-Nagykun-Szolnok,
2020-05-12,23,Hajdú-Bihar,
2020-05-12,175,Zala,
2020-05-12,28,Somogy,
2020-05-12,17,Tolna,
2020-05-12,36,Baranya,
2020-05-12,23,Bács-Kiskun,
2020-05-12,108,Csongrád,
2020-05-12,16,Békés,
2020-05-11,83,Győr-Moson-Sopron,
2020-05-11,173,Komárom-Esztergom,
2020-05-11,1587,Budapest,
2020-05-11,438,Pest,
2020-05-11,25,Nógrád,
2020-05-11,16,Heves,
2020-05-11,64,Borsod-Abaúj-Zemplén,
2020-05-11,47,Szabolcs-Szatmár-Bereg,
2020-05-11,14,Vas,
2020-05-11,60,Veszprém,
2020-05-11,333,Fejér,
2020-05-11,23,Jász-Nagykun-Szolnok,
2020-05-11,23,Hajdú-Bihar,
2020-05-11,170,Zala,
2020-05-11,28,Somogy,
2020-05-11,17,Tolna,
2020-05-11,36,Baranya,
2020-05-11,23,Bács-Kiskun,
2020-05-11,107,Csongrád,
2020-05-11,17,Békés,
2020-05-10,83,Győr-Moson-Sopron,
2020-05-10,168,Komárom-Esztergom,
2020-05-10,1579,Budapest,
2020-05-10,434,Pest,
2020-05-10,25,Nógrád,
2020-05-10,16,Heves,
2020-05-10,63,Borsod-Abaúj-Zemplén,
2020-05-10,47,Szabolcs-Szatmár-Bereg,
2020-05-10,14,Vas,
2020-05-10,60,Veszprém,
2020-05-10,333,Fejér,
2020-05-10,23,Jász-Nagykun-Szolnok,
2020-05-10,23,Hajdú-Bihar,
2020-05-10,168,Zala,
2020-05-10,28,Somogy,
2020-05-10,17,Tolna,
2020-05-10,36,Baranya,
2020-05-10,23,Bács-Kiskun,
2020-05-10,106,Csongrád,
2020-05-10,17,Békés,
2020-05-09,82,Győr-Moson-Sopron,
2020-05-09,166,Komárom-Esztergom,
2020-05-09,1562,Budapest,
2020-05-09,424,Pest,
2020-05-09,25,Nógrád,
2020-05-09,16,Heves,
2020-05-09,63,Borsod-Abaúj-Zemplén,
2020-05-09,47,Szabolcs-Szatmár-Bereg,
2020-05-09,14,Vas,
2020-05-09,60,Veszprém,
2020-05-09,317,Fejér,
2020-05-09,23,Jász-Nagykun-Szolnok,
2020-05-09,23,Hajdú-Bihar,
2020-05-09,164,Zala,
2020-05-09,28,Somogy,
2020-05-09,17,Tolna,
2020-05-09,36,Baranya,
2020-05-09,23,Bács-Kiskun,
2020-05-09,106,Csongrád,
2020-05-09,17,Békés,
2020-05-08,82,Győr-Moson-Sopron,
2020-05-08,162,Komárom-Esztergom,
2020-05-08,1552,Budapest,
2020-05-08,420,Pest,
2020-05-08,25,Nógrád,
2020-05-08,17,Heves,
2020-05-08,65,Borsod-Abaúj-Zemplén,
2020-05-08,47,Szabolcs-Szatmár-Bereg,
2020-05-08,14,Vas,
2020-05-08,59,Veszprém,
2020-05-08,312,Fejér,
2020-05-08,23,Jász-Nagykun-Szolnok,
2020-05-08,23,Hajdú-Bihar,
2020-05-08,151,Zala,
2020-05-08,28,Somogy,
2020-05-08,17,Tolna,
2020-05-08,36,Baranya,
2020-05-08,23,Bács-Kiskun,
2020-05-08,105,Csongrád,
2020-05-08,17,Békés,
2020-05-07,81,Győr-Moson-Sopron,
2020-05-07,157,Komárom-Esztergom,
2020-05-07,1544,Budapest,
2020-05-07,414,Pest,
2020-05-07,25,Nógrád,
2020-05-07,17,Heves,
2020-05-07,65,Borsod-Abaúj-Zemplén,
2020-05-07,47,Szabolcs-Szatmár-Bereg,
2020-05-07,14,Vas,
2020-05-07,58,Veszprém,
2020-05-07,312,Fejér,
2020-05-07,23,Jász-Nagykun-Szolnok,
2020-05-07,23,Hajdú-Bihar,
2020-05-07,147,Zala,
2020-05-07,28,Somogy,
2020-05-07,17,Tolna,
2020-05-07,36,Baranya,
2020-05-07,23,Bács-Kiskun,
2020-05-07,102,Csongrád,
2020-05-07,17,Békés,
2020-05-06,81,Győr-Moson-Sopron,
2020-05-06,148,Komárom-Esztergom,
2020-05-06,1528,Budapest,
2020-05-06,410,Pest,
2020-05-06,25,Nógrád,
2020-05-06,17,Heves,
2020-05-06,65,Borsod-Abaúj-Zemplén,
2020-05-06,47,Szabolcs-Szatmár-Bereg,
2020-05-06,14,Vas,
2020-05-06,58,Veszprém,
2020-05-06,310,Fejér,
2020-05-06,23,Jász-Nagykun-Szolnok,
2020-05-06,23,Hajdú-Bihar,
2020-05-06,140,Zala,
2020-05-06,28,Somogy,
2020-05-06,17,Tolna,
2020-05-06,36,Baranya,
2020-05-06,23,Bács-Kiskun,
2020-05-06,101,Csongrád,
2020-05-06,17,Békés,
2020-05-05,81,Győr-Moson-Sopron,
2020-05-05,141,Komárom-Esztergom,
2020-05-05,1503,Budapest,
2020-05-05,402,Pest,
2020-05-05,24,Nógrád,
2020-05-05,17,Heves,
2020-05-05,65,Borsod-Abaúj-Zemplén,
2020-05-05,47,Szabolcs-Szatmár-Bereg,
2020-05-05,14,Vas,
2020-05-05,58,Veszprém,
2020-05-05,306,Fejér,
2020-05-05,23,Jász-Nagykun-Szolnok,
2020-05-05,23,Hajdú-Bihar,
2020-05-05,139,Zala,
2020-05-05,28,Somogy,
2020-05-05,17,Tolna,
2020-05-05,36,Baranya,
2020-05-05,23,Bács-Kiskun,
2020-05-05,101,Csongrád,
2020-05-05,17,Békés,
2020-05-04,79,Győr-Moson-Sopron,
2020-05-04,137,Komárom-Esztergom,
2020-05-04,1484,Budapest,
2020-05-04,401,Pest,
2020-05-04,24,Nógrád,
2020-05-04,17,Heves,
2020-05-04,65,Borsod-Abaúj-Zemplén,
2020-05-04,47,Szabolcs-Szatmár-Bereg,
2020-05-04,14,Vas,
2020-05-04,58,Veszprém,
2020-05-04,304,Fejér,
2020-05-04,22,Jász-Nagykun-Szolnok,
2020-05-04,23,Hajdú-Bihar,
2020-05-04,139,Zala,
2020-05-04,28,Somogy,
2020-05-04,17,Tolna,
2020-05-04,36,Baranya,
2020-05-04,23,Bács-Kiskun,
2020-05-04,101,Csongrád,
2020-05-04,16,Békés,
2020-05-03,79,Győr-Moson-Sopron,
2020-05-03,132,Komárom-Esztergom,
2020-05-03,1473,Budapest,
2020-05-03,400,Pest,
2020-05-03,24,Nógrád,
2020-05-03,17,Heves,
2020-05-03,65,Borsod-Abaúj-Zemplén,
2020-05-03,47,Szabolcs-Szatmár-Bereg,
2020-05-03,14,Vas,
2020-05-03,58,Veszprém,
2020-05-03,300,Fejér,
2020-05-03,22,Jász-Nagykun-Szolnok,
2020-05-03,23,Hajdú-Bihar,
2020-05-03,123,Zala,
2020-05-03,28,Somogy,
2020-05-03,17,Tolna,
2020-05-03,36,Baranya,
2020-05-03,23,Bács-Kiskun,
2020-05-03,101,Csongrád,
2020-05-03,16,Békés,
2020-05-02,79,Győr-Moson-Sopron,
2020-05-02,121,Komárom-Esztergom,
2020-05-02,1448,Budapest,
2020-05-02,394,Pest,
2020-05-02,24,Nógrád,
2020-05-02,17,Heves,
2020-05-02,65,Borsod-Abaúj-Zemplén,
2020-05-02,47,Szabolcs-Szatmár-Bereg,
2020-05-02,14,Vas,
2020-05-02,58,Veszprém,
2020-05-02,298,Fejér,
2020-05-02,22,Jász-Nagykun-Szolnok,
2020-05-02,23,Hajdú-Bihar,
2020-05-02,115,Zala,
2020-05-02,28,Somogy,
2020-05-02,17,Tolna,
2020-05-02,35,Baranya,
2020-05-02,23,Bács-Kiskun,
2020-05-02,98,Csongrád,
2020-05-02,16,Békés,
2020-05-01,78,Győr-Moson-Sopron,
2020-05-01,110,Komárom-Esztergom,
2020-05-01,1408,Budapest,
2020-05-01,380,Pest,
2020-05-01,24,Nógrád,
2020-05-01,17,Heves,
2020-05-01,64,Borsod-Abaúj-Zemplén,
2020-05-01,47,Szabolcs-Szatmár-Bereg,
2020-05-01,14,Vas,
2020-05-01,58,Veszprém,
2020-05-01,296,Fejér,
2020-05-01,22,Jász-Nagykun-Szolnok,
2020-05-01,23,Hajdú-Bihar,
2020-05-01,108,Zala,
2020-05-01,27,Somogy,
2020-05-01,17,Tolna,
2020-05-01,34,Baranya,
2020-05-01,23,Bács-Kiskun,
2020-05-01,97,Csongrád,
2020-05-01,16,Békés,
2020-04-30,77,Győr-Moson-Sopron,
2020-04-30,101,Komárom-Esztergom,
2020-04-30,1368,Budapest,
2020-04-30,375,Pest,
2020-04-30,24,Nógrád,
2020-04-30,17,Heves,
2020-04-30,63,Borsod-Abaúj-Zemplén,
2020-04-30,47,Szabolcs-Szatmár-Bereg,
2020-04-30,14,Vas,
2020-04-30,58,Veszprém,
2020-04-30,271,Fejér,
2020-04-30,22,Jász-Nagykun-Szolnok,
2020-04-30,23,Hajdú-Bihar,
2020-04-30,103,Zala,
2020-04-30,26,Somogy,
2020-04-30,17,Tolna,
2020-04-30,34,Baranya,
2020-04-30,23,Bács-Kiskun,
2020-04-30,97,Csongrád,
2020-04-30,15,Békés,
2020-04-29,77,Győr-Moson-Sopron,
2020-04-29,93,Komárom-Esztergom,
2020-04-29,1347,Budapest,
2020-04-29,368,Pest,
2020-04-29,24,Nógrád,
2020-04-29,17,Heves,
2020-04-29,63,Borsod-Abaúj-Zemplén,
2020-04-29,47,Szabolcs-Szatmár-Bereg,
2020-04-29,14,Vas,
2020-04-29,56,Veszprém,
2020-04-29,269,Fejér,
2020-04-29,22,Jász-Nagykun-Szolnok,
2020-04-29,23,Hajdú-Bihar,
2020-04-29,98,Zala,
2020-04-29,25,Somogy,
2020-04-29,17,Tolna,
2020-04-29,34,Baranya,
2020-04-29,23,Bács-Kiskun,
2020-04-29,96,Csongrád,
2020-04-29,14,Békés,
2020-04-28,77,Győr-Moson-Sopron,
2020-04-28,92,Komárom-Esztergom,
2020-04-28,1305,Budapest,
2020-04-28,358,Pest,
2020-04-28,23,Nógrád,
2020-04-28,17,Heves,
2020-04-28,62,Borsod-Abaúj-Zemplén,
2020-04-28,47,Szabolcs-Szatmár-Bereg,
2020-04-28,14,Vas,
2020-04-28,56,Veszprém,
2020-04-28,265,Fejér,
2020-04-28,22,Jász-Nagykun-Szolnok,
2020-04-28,23,Hajdú-Bihar,
2020-04-28,89,Zala,
2020-04-28,24,Somogy,
2020-04-28,16,Tolna,
2020-04-28,33,Baranya,
2020-04-28,23,Bács-Kiskun,
2020-04-28,89,Csongrád,
2020-04-28,14,Békés,
2020-04-27,76,Győr-Moson-Sopron,
2020-04-27,87,Komárom-Esztergom,
2020-04-27,1286,Budapest,
2020-04-27,352,Pest,
2020-04-27,23,Nógrád,
2020-04-27,16,Heves,
2020-04-27,62,Borsod-Abaúj-Zemplén,
2020-04-27,45,Szabolcs-Szatmár-Bereg,
2020-04-27,14,Vas,
2020-04-27,54,Veszprém,
2020-04-27,263,Fejér,
2020-04-27,21,Jász-Nagykun-Szolnok,
2020-04-27,23,Hajdú-Bihar,
2020-04-27,65,Zala,
2020-04-27,24,Somogy,
2020-04-27,16,Tolna,
2020-04-27,33,Baranya,
2020-04-27,23,Bács-Kiskun,
2020-04-27,86,Csongrád,
2020-04-27,14,Békés,
2020-04-26,75,Győr-Moson-Sopron,
2020-04-26,72,Komárom-Esztergom,
2020-04-26,1274,Budapest,
2020-04-26,350,Pest,
2020-04-26,23,Nógrád,
2020-04-26,16,Heves,
2020-04-26,62,Borsod-Abaúj-Zemplén,
2020-04-26,45,Szabolcs-Szatmár-Bereg,
2020-04-26,14,Vas,
2020-04-26,54,Veszprém,
2020-04-26,251,Fejér,
2020-04-26,21,Jász-Nagykun-Szolnok,
2020-04-26,23,Hajdú-Bihar,
2020-04-26,48,Zala,
2020-04-26,24,Somogy,
2020-04-26,16,Tolna,
2020-04-26,33,Baranya,
2020-04-26,23,Bács-Kiskun,
2020-04-26,63,Csongrád,
2020-04-26,13,Békés,
2020-04-25,74,Győr-Moson-Sopron,
2020-04-25,70,Komárom-Esztergom,
2020-04-25,1247,Budapest,
2020-04-25,339,Pest,
2020-04-25,23,Nógrád,
2020-04-25,16,Heves,
2020-04-25,59,Borsod-Abaúj-Zemplén,
2020-04-25,44,Szabolcs-Szatmár-Bereg,
2020-04-25,14,Vas,
2020-04-25,52,Veszprém,
2020-04-25,246,Fejér,
2020-04-25,20,Jász-Nagykun-Szolnok,
2020-04-25,23,Hajdú-Bihar,
2020-04-25,44,Zala,
2020-04-25,24,Somogy,
2020-04-25,16,Tolna,
2020-04-25,33,Baranya,
2020-04-25,23,Bács-Kiskun,
2020-04-25,63,Csongrád,
2020-04-25,13,Békés,
2020-04-24,74,Győr-Moson-Sopron,
2020-04-24,67,Komárom-Esztergom,
2020-04-24,1221,Budapest,
2020-04-24,329,Pest,
2020-04-24,23,Nógrád,
2020-04-24,15,Heves,
2020-04-24,54,Borsod-Abaúj-Zemplén,
2020-04-24,43,Szabolcs-Szatmár-Bereg,
2020-04-24,14,Vas,
2020-04-24,50,Veszprém,
2020-04-24,240,Fejér,
2020-04-24,20,Jász-Nagykun-Szolnok,
2020-04-24,22,Hajdú-Bihar,
2020-04-24,42,Zala,
2020-04-24,24,Somogy,
2020-04-24,16,Tolna,
2020-04-24,33,Baranya,
2020-04-24,23,Bács-Kiskun,
2020-04-24,60,Csongrád,
2020-04-24,13,Békés,
2020-04-23,72,Győr-Moson-Sopron,
2020-04-23,64,Komárom-Esztergom,
2020-04-23,1173,Budapest,
2020-04-23,317,Pest,
2020-04-23,23,Nógrád,
2020-04-23,14,Heves,
2020-04-23,53,Borsod-Abaúj-Zemplén,
2020-04-23,43,Szabolcs-Szatmár-Bereg,
2020-04-23,14,Vas,
2020-04-23,50,Veszprém,
2020-04-23,213,Fejér,
2020-04-23,19,Jász-Nagykun-Szolnok,
2020-04-23,21,Hajdú-Bihar,
2020-04-23,42,Zala,
2020-04-23,24,Somogy,
2020-04-23,16,Tolna,
2020-04-23,33,Baranya,
2020-04-23,23,Bács-Kiskun,
2020-04-23,57,Csongrád,
2020-04-23,13,Békés,
2020-04-22,75,Győr-Moson-Sopron,
2020-04-22,48,Komárom-Esztergom,
2020-04-22,1113,Budapest,
2020-04-22,305,Pest,
2020-04-22,23,Nógrád,
2020-04-22,14,Heves,
2020-04-22,53,Borsod-Abaúj-Zemplén,
2020-04-22,43,Szabolcs-Szatmár-Bereg,
2020-04-22,15,Vas,
2020-04-22,48,Veszprém,
2020-04-22,181,Fejér,
2020-04-22,19,Jász-Nagykun-Szolnok,
2020-04-22,22,Hajdú-Bihar,
2020-04-22,42,Zala,
2020-04-22,24,Somogy,
2020-04-22,15,Tolna,
2020-04-22,35,Baranya,
2020-04-22,23,Bács-Kiskun,
2020-04-22,57,Csongrád,
2020-04-22,13,Békés,
2020-04-21,64,Győr-Moson-Sopron,
2020-04-21,48,Komárom-Esztergom,
2020-04-21,1082,Budapest,
2020-04-21,293,Pest,
2020-04-21,23,Nógrád,
2020-04-21,14,Heves,
2020-04-21,53,Borsod-Abaúj-Zemplén,
2020-04-21,44,Szabolcs-Szatmár-Bereg,
2020-04-21,14,Vas,
2020-04-21,43,Veszprém,
2020-04-21,175,Fejér,
2020-04-21,19,Jász-Nagykun-Szolnok,
2020-04-21,21,Hajdú-Bihar,
2020-04-21,40,Zala,
2020-04-21,24,Somogy,
2020-04-21,14,Tolna,
2020-04-21,34,Baranya,
2020-04-21,23,Bács-Kiskun,
2020-04-21,57,Csongrád,
2020-04-21,13,Békés,
2020-04-20,64,Győr-Moson-Sopron,
2020-04-20,43,Komárom-Esztergom,
2020-04-20,1002,Budapest,
2020-04-20,286,Pest,
2020-04-20,22,Nógrád,
2020-04-20,13,Heves,
2020-04-20,53,Borsod-Abaúj-Zemplén,
2020-04-20,43,Szabolcs-Szatmár-Bereg,
2020-04-20,14,Vas,
2020-04-20,43,Veszprém,
2020-04-20,159,Fejér,
2020-04-20,19,Jász-Nagykun-Szolnok,
2020-04-20,19,Hajdú-Bihar,
2020-04-20,40,Zala,
2020-04-20,24,Somogy,
2020-04-20,14,Tolna,
2020-04-20,33,Baranya,
2020-04-20,23,Bács-Kiskun,
2020-04-20,57,Csongrád,
2020-04-20,13,Békés,
2020-04-19,63,Győr-Moson-Sopron,
2020-04-19,32,Komárom-Esztergom,
2020-04-19,971,Budapest,
2020-04-19,278,Pest,
2020-04-19,22,Nógrád,
2020-04-19,13,Heves,
2020-04-19,52,Borsod-Abaúj-Zemplén,
2020-04-19,43,Szabolcs-Szatmár-Bereg,
2020-04-19,14,Vas,
2020-04-19,41,Veszprém,
2020-04-19,146,Fejér,
2020-04-19,19,Jász-Nagykun-Szolnok,
2020-04-19,19,Hajdú-Bihar,
2020-04-19,40,Zala,
2020-04-19,23,Somogy,
2020-04-19,14,Tolna,
2020-04-19,33,Baranya,
2020-04-19,23,Bács-Kiskun,
2020-04-19,57,Csongrád,
2020-04-19,13,Békés,
2020-04-18,63,Győr-Moson-Sopron,
2020-04-18,25,Komárom-Esztergom,
2020-04-18,929,Budapest,
2020-04-18,264,Pest,
2020-04-18,20,Nógrád,
2020-04-18,13,Heves,
2020-04-18,52,Borsod-Abaúj-Zemplén,
2020-04-18,43,Szabolcs-Szatmár-Bereg,
2020-04-18,14,Vas,
2020-04-18,37,Veszprém,
2020-04-18,141,Fejér,
2020-04-18,18,Jász-Nagykun-Szolnok,
2020-04-18,19,Hajdú-Bihar,
2020-04-18,37,Zala,
2020-04-18,21,Somogy,
2020-04-18,14,Tolna,
2020-04-18,33,Baranya,
2020-04-18,23,Bács-Kiskun,
2020-04-18,55,Csongrád,
2020-04-18,13,Békés,
2020-04-17,63,Győr-Moson-Sopron,
2020-04-17,23,Komárom-Esztergom,
2020-04-17,883,Budapest,
2020-04-17,259,Pest,
2020-04-17,20,Nógrád,
2020-04-17,13,Heves,
2020-04-17,52,Borsod-Abaúj-Zemplén,
2020-04-17,43,Szabolcs-Szatmár-Bereg,
2020-04-17,14,Vas,
2020-04-17,36,Veszprém,
2020-04-17,128,Fejér,
2020-04-17,17,Jász-Nagykun-Szolnok,
2020-04-17,19,Hajdú-Bihar,
2020-04-17,37,Zala,
2020-04-17,21,Somogy,
2020-04-17,14,Tolna,
2020-04-17,33,Baranya,
2020-04-17,22,Bács-Kiskun,
2020-04-17,54,Csongrád,
2020-04-17,12,Békés,
2020-04-16,62,Győr-Moson-Sopron,
2020-04-16,21,Komárom-Esztergom,
2020-04-16,805,Budapest,
2020-04-16,249,Pest,
2020-04-16,19,Nógrád,
2020-04-16,13,Heves,
2020-04-16,50,Borsod-Abaúj-Zemplén,
2020-04-16,42,Szabolcs-Szatmár-Bereg,
2020-04-16,14,Vas,
2020-04-16,34,Veszprém,
2020-04-16,122,Fejér,
2020-04-16,16,Jász-Nagykun-Szolnok,
2020-04-16,19,Hajdú-Bihar,
2020-04-16,33,Zala,
2020-04-16,21,Somogy,
2020-04-16,14,Tolna,
2020-04-16,32,Baranya,
2020-04-16,22,Bács-Kiskun,
2020-04-16,52,Csongrád,
2020-04-16,12,Békés,
2020-04-15,61,Győr-Moson-Sopron,
2020-04-15,20,Komárom-Esztergom,
2020-04-15,770,Budapest,
2020-04-15,234,Pest,
2020-04-15,19,Nógrád,
2020-04-15,12,Heves,
2020-04-15,48,Borsod-Abaúj-Zemplén,
2020-04-15,41,Szabolcs-Szatmár-Bereg,
2020-04-15,14,Vas,
2020-04-15,32,Veszprém,
2020-04-15,114,Fejér,
2020-04-15,15,Jász-Nagykun-Szolnok,
2020-04-15,19,Hajdú-Bihar,
2020-04-15,31,Zala,
2020-04-15,21,Somogy,
2020-04-15,13,Tolna,
2020-04-15,29,Baranya,
2020-04-15,22,Bács-Kiskun,
2020-04-15,52,Csongrád,
2020-04-15,12,Békés,
2020-04-14,61,Győr-Moson-Sopron,
2020-04-14,20,Komárom-Esztergom,
2020-04-14,732,Budapest,
2020-04-14,220,Pest,
2020-04-14,19,Nógrád,
2020-04-14,11,Heves,
2020-04-14,45,Borsod-Abaúj-Zemplén,
2020-04-14,40,Szabolcs-Szatmár-Bereg,
2020-04-14,14,Vas,
2020-04-14,32,Veszprém,
2020-04-14,106,Fejér,
2020-04-14,15,Jász-Nagykun-Szolnok,
2020-04-14,19,Hajdú-Bihar,
2020-04-14,30,Zala,
2020-04-14,21,Somogy,
2020-04-14,13,Tolna,
2020-04-14,29,Baranya,
2020-04-14,22,Bács-Kiskun,
2020-04-14,51,Csongrád,
2020-04-14,12,Békés,
2020-04-13,61,Győr-Moson-Sopron,
2020-04-13,20,Komárom-Esztergom,
2020-04-13,703,Budapest,
2020-04-13,214,Pest,
2020-04-13,19,Nógrád,
2020-04-13,9,Heves,
2020-04-13,45,Borsod-Abaúj-Zemplén,
2020-04-13,38,Szabolcs-Szatmár-Bereg,
2020-04-13,14,Vas,
2020-04-13,31,Veszprém,
2020-04-13,102,Fejér,
2020-04-13,14,Jász-Nagykun-Szolnok,
2020-04-13,18,Hajdú-Bihar,
2020-04-13,28,Zala,
2020-04-13,20,Somogy,
2020-04-13,13,Tolna,
2020-04-13,29,Baranya,
2020-04-13,22,Bács-Kiskun,
2020-04-13,47,Csongrád,
2020-04-13,11,Békés,
2020-04-12,60,Győr-Moson-Sopron,
2020-04-12,20,Komárom-Esztergom,
2020-04-12,669,Budapest,
2020-04-12,215,Pest,
2020-04-12,18,Nógrád,
2020-04-12,9,Heves,
2020-04-12,44,Borsod-Abaúj-Zemplén,
2020-04-12,38,Szabolcs-Szatmár-Bereg,
2020-04-12,14,Vas,
2020-04-12,30,Veszprém,
2020-04-12,93,Fejér,
2020-04-12,14,Jász-Nagykun-Szolnok,
2020-04-12,18,Hajdú-Bihar,
2020-04-12,28,Zala,
2020-04-12,20,Somogy,
2020-04-12,13,Tolna,
2020-04-12,29,Baranya,
2020-04-12,22,Bács-Kiskun,
2020-04-12,45,Csongrád,
2020-04-12,11,Békés,
2020-04-11,44,Győr-Moson-Sopron,
2020-04-11,20,Komárom-Esztergom,
